CENTERS:7
LABEL_DICT:{0= 'Insufficient_Weight', 1= 'Normal_Weight', 2= 'Obesity_Type_I', 3= 'Obesity_Type_II', 4= 'Obesity_Type_III', 5= 'Overweight_Level_I', 6= 'Overweight_Level_II'}
POINTS/LABELS: 
21.142432;1.855353;86.413388;3.0;1.345298;1.097905;5
22.926352;1.715597;50.0;3.647154;1.266018;0.866045;0
30.304203;1.703202;103.0344;2.175432;1.541733;0.358709;3
33.0;1.55;55.0;1.0;3.0;2.0;1
18.0;1.6;83.0;3.0;2.0;1.0;2
22.976188;1.825718;121.236915;2.89292;1.983973;1.859667;3
23.0;1.68;70.0;3.0;2.0;2.0;1
23.0;1.59;48.0;1.0;1.0;0.0;1
21.0;1.8;73.0;3.0;2.0;3.0;1
21.0;1.62;70.0;1.0;3.0;1.0;5
17.925497;1.829142;59.933015;4.0;2.0;2.0;0
34.0;1.68;77.0;1.0;2.0;1.0;6
40.106145;1.760175;117.651046;2.976211;1.726109;0.477855;3
22.977357;1.839699;120.431551;2.938902;1.999278;1.686229;3
34.0;1.84;88.0;3.0;1.0;2.0;5
20.156664;1.620109;103.393354;1.240424;1.413218;0.165269;3
19.0;1.8;70.0;3.0;1.0;2.0;1
26.0;1.594776;110.640929;3.0;2.639816;0.0;4
31.333798;1.835381;91.059595;3.0;1.18423;0.155579;6
18.525525;1.856633;59.258372;3.304123;2.036764;2.038653;0
21.556361;1.773664;116.160329;3.0;2.0;1.399183;3
23.0;1.65;95.0;3.0;2.0;0.0;2
20.0;1.72;70.0;3.0;1.0;0.0;1
21.521294;1.803677;160.639405;3.0;2.404049;0.427905;4
19.735968;1.699956;49.98297;3.531038;1.134658;2.0;0
20.0;1.5;44.0;3.0;1.0;0.0;1
38.378056;1.67805;77.224574;3.0;1.029798;0.0;6
37.0;1.68;83.0;1.0;2.0;0.0;6
22.142432;1.59611;42.848033;2.581015;2.654702;0.902095;0
22.377998;1.699568;54.98774;3.0;2.0;0.139808;0
23.0;1.690196;75.0;3.0;2.824559;0.754599;5
25.846279;1.772731;115.828167;3.0;2.170225;1.211048;3
29.827481;1.899588;124.269251;3.0;2.822871;1.066169;3
21.0;1.63;66.0;1.0;3.0;0.0;1
26.0;1.633195;111.883747;3.0;2.619517;0.0;4
25.498751;1.885543;121.253083;3.0;2.851904;1.320065;3
24.0;1.56;60.0;3.0;2.0;0.0;1
23.096353;1.728183;97.959899;2.986172;2.364208;2.492402;2
39.825592;1.706741;108.012603;3.755976;1.0;1.860765;3
26.624342;1.690262;103.180918;1.120102;1.153286;0.216908;3
39.135634;1.507867;79.58958;3.0;1.0;0.0;2
24.184891;1.768834;97.449743;3.0;2.973729;2.491642;2
22.0;1.58;58.0;1.0;1.0;0.0;1
25.461411;1.7;78.055968;3.0;3.0;0.55181;6
29.0;1.6;56.0;3.0;1.0;0.0;1
20.0;1.67;78.0;1.0;3.0;0.0;6
26.0;1.74;80.0;3.0;2.0;2.0;5
32.516469;1.695735;102.784864;2.015675;1.0;1.977918;3
17.038222;1.710564;51.588874;2.057935;2.371015;0.288032;0
23.0;1.67;75.0;3.0;2.0;0.0;5
17.0;1.7;98.0;3.0;2.0;0.0;2
17.908114;1.793926;59.682591;4.0;2.0;2.0;0
23.0;1.7;75.0;3.0;3.0;1.0;5
21.0;1.65;88.0;1.0;3.0;2.0;2
18.0;1.8;80.0;3.0;1.0;0.0;1
29.246269;1.758038;112.395309;3.0;2.155558;0.0;3
20.975973;1.792646;105.619143;3.0;1.025275;0.00203;2
39.213399;1.586301;80.0;1.237454;1.93142;1.967973;2
26.0;1.623303;110.81746;3.0;2.673754;0.0;4
18.0;1.803527;108.251044;1.709546;2.530157;1.0;2
20.634694;1.568188;67.904023;3.0;1.131169;0.095389;6
38.547267;1.526472;75.150345;3.0;1.084442;0.0;2
18.0;1.57;50.0;3.0;1.0;0.0;1
21.572114;1.751067;133.845064;3.0;2.748569;1.427037;4
25.617227;1.628019;108.265922;3.0;1.6213;0.090917;4
23.260061;1.849003;121.414744;2.595126;2.054072;0.835271;3
22.815416;1.732694;98.44113;2.993623;2.326635;2.236586;2
21.0;1.69;63.0;1.0;1.0;0.0;1
40.317787;1.786318;98.447311;3.0;2.680292;1.549693;2
18.0;1.64;59.0;3.0;1.0;1.0;1
19.314964;1.661403;49.932199;3.0;1.530531;2.0;0
21.353237;1.709731;95.032177;2.973476;2.0;0.0;2
22.596576;1.650052;87.272552;1.2919;2.777712;0.432813;2
23.975685;1.840039;120.975489;2.849347;2.006167;1.52001;3
17.894784;1.731389;84.064875;2.843319;2.832004;1.0;6
22.0;1.7;70.0;3.0;1.0;0.0;1
25.653233;1.66494;110.92217;3.0;1.604075;0.029728;4
27.635029;1.806227;120.423567;3.0;2.565828;0.690269;3
23.252906;1.775815;97.813023;3.0;3.0;3.0;2
19.027574;1.659877;77.272652;2.812283;3.0;0.362441;6
38.0;1.75;75.0;3.0;1.0;3.0;1
33.789301;1.6811;102.523111;2.372705;1.0;1.979355;3
22.226815;1.609068;83.785312;2.735706;2.257922;2.230547;2
22.661556;1.660324;94.189167;3.0;2.0;0.0;2
20.438478;1.805803;153.149491;3.0;2.387991;0.850715;4
36.542885;1.75;119.434645;3.0;2.030084;0.592607;3
25.954995;1.592529;102.874549;3.0;1.074412;0.006265;4
23.881938;1.829971;121.04172;2.711238;2.732331;1.156024;3
16.0;1.82;71.0;3.0;2.0;2.0;1
23.246702;1.652971;93.310284;3.0;1.953152;0.104707;2
18.0;1.742819;86.565148;3.0;2.0;2.040816;6
26.0;1.641849;111.682693;3.0;2.632253;0.0;4
19.799054;1.743702;54.927529;3.28926;2.847264;1.680844;0
21.282238;1.748951;133.662583;3.0;2.247979;1.609938;4
18.0;1.5;58.0;3.0;1.0;0.0;5
18.0;1.683;90.924208;3.0;1.77962;0.743005;2
23.118327;1.677573;75.0;3.0;2.0;0.334579;5
25.472995;1.688911;78.434492;2.832018;2.456939;0.038809;6
21.376426;1.722527;50.833029;3.285167;1.569082;0.545931;0
17.188754;1.771915;55.695036;4.0;2.884033;2.0;0
23.0;1.8;60.0;3.0;3.0;0.0;1
24.408805;1.779547;118.740035;2.992903;2.045561;0.854957;3
21.011124;1.856315;118.183797;3.0;3.0;0.788585;2
23.455303;1.677672;114.470482;3.0;2.426094;0.294763;4
17.764764;1.78656;50.0;4.0;1.0;2.0;0
18.0;1.784402;108.413119;2.475444;2.655795;1.0;2
21.529439;1.592379;44.00945;1.612747;2.566629;1.190465;0
21.81119;1.71266;51.598593;3.156153;1.253803;0.544784;0
20.0;1.62;52.0;3.0;1.0;3.0;1
25.509034;1.77219;114.097656;3.0;2.089983;1.360994;3
40.0;1.56;80.0;1.0;2.0;2.0;2
16.38009;1.617124;67.913561;1.0;2.0;0.977929;5
18.0;1.751278;86.963628;3.0;2.0;1.271667;6
22.740275;1.717288;75.948164;3.0;2.0;0.0;5
17.402028;1.710756;50.0;3.300666;1.315608;0.069802;0
19.21164;1.567981;41.934368;1.0;1.676975;0.0;0
17.0;1.63;65.0;1.0;3.0;1.0;1
18.0;1.7;55.0;3.0;2.0;0.0;1
38.445148;1.556028;77.684229;3.0;1.440629;0.0;2
19.029494;1.573987;44.316254;3.0;1.015249;1.327833;0
30.003358;1.758355;112.007101;3.0;2.002871;0.0;3
23.0;1.717601;51.073918;3.0;1.426874;2.20208;0
29.622804;1.814052;109.411622;2.070033;1.796257;1.234483;2
23.0;1.75;75.0;3.0;2.0;1.0;1
18.0;1.456346;55.523481;3.0;1.040342;0.497373;5
24.0;1.5;63.0;1.0;2.0;0.0;6
19.0;1.7;64.0;3.0;3.0;3.0;1
23.0;1.76;90.0;3.0;1.0;0.0;6
25.300208;1.765258;114.330023;3.0;2.075493;1.553734;3
19.262934;1.741014;132.57927;3.0;2.436261;1.464674;4
38.683794;1.501993;76.642944;3.0;1.0;0.0;2
18.198322;1.543338;71.799982;3.087119;2.0;1.403872;6
21.02064;1.65;88.129437;1.001383;3.0;1.322558;2
30.022598;1.747739;83.314157;3.165837;1.844645;0.889963;6
26.042738;1.837117;105.712219;3.0;2.509147;2.0;2
21.0;1.62;69.0;3.0;2.0;0.0;5
19.931667;1.653209;49.026214;3.0;1.965237;2.0;0
22.906886;1.81955;120.775439;2.806341;1.967591;1.525384;3
16.910997;1.74823;49.928447;3.56544;1.491268;1.951027;0
19.726522;1.508267;61.10403;3.0;1.696691;0.94224;5
25.426457;1.836592;118.377601;3.0;2.503244;1.226019;3
21.72738;1.783782;105.000276;3.0;2.35818;0.349371;2
19.755797;1.542328;63.856193;2.762883;1.512035;0.303722;5
21.016849;1.724268;133.033523;3.0;1.650612;1.537639;4
26.945139;1.773259;118.154345;3.0;2.277937;0.68183;3
32.259623;1.703346;102.686239;1.924168;1.0;1.622055;3
18.766033;1.579561;41.890204;1.0;1.636326;0.0;0
25.612462;1.674515;112.879662;3.0;2.989389;0.36009;4
18.0;1.716691;51.149283;3.0;1.274815;0.520407;0
18.0;1.76;70.0;4.0;2.0;2.0;1
21.051107;1.753266;133.852432;3.0;2.95311;1.445148;4
40.0;1.58;63.0;3.0;2.0;3.0;5
24.825398;1.796332;120.901591;3.0;2.514872;1.664722;3
18.0;1.692242;90.019501;3.0;1.904054;1.645654;2
19.725718;1.746529;129.363771;3.0;2.250711;0.64235;4
20.406066;1.868931;63.199726;3.699594;2.825629;1.699592;0
24.201622;1.77558;120.589419;3.0;2.316069;1.804157;3
25.447208;1.65891;104.548794;1.340361;1.530508;0.174475;3
26.0;1.62439;110.008636;3.0;2.507461;0.0;4
25.991194;1.618348;104.94582;3.0;2.45126;0.043689;4
23.0;1.66;60.0;3.0;2.0;3.0;1
21.700748;1.789555;137.767787;3.0;2.832659;1.505775;4
21.012542;1.615145;68.653347;3.612941;2.043703;0.562118;5
25.785925;1.818848;87.032398;1.713762;1.797161;1.658698;5
35.0;1.78;105.0;1.0;3.0;3.0;2
21.056059;1.730113;152.094362;3.0;2.374958;0.750111;4
27.0;1.55;62.877347;1.704828;1.0;0.792929;5
21.679158;1.741393;98.182498;2.978103;2.668261;2.462269;2
19.376997;1.600264;45.0;3.0;2.949419;1.295697;0
22.088059;1.803132;106.329569;3.0;2.096751;0.544564;2
26.844812;1.69151;102.59518;1.089048;1.366238;0.181324;3
19.758286;1.667404;49.125955;3.281391;1.960131;1.513029;0
23.170309;1.707557;75.306702;3.042774;1.277636;0.944982;5
25.314589;1.787802;115.127662;3.0;2.115967;1.541072;3
24.5822;1.769933;117.708705;2.999346;2.01943;1.046878;3
20.0;1.8;114.0;3.0;2.0;0.0;3
26.0;1.633887;111.878132;3.0;2.621976;0.0;4
20.0;1.625236;74.433362;1.032887;2.397653;2.358699;6
25.036269;1.874519;121.244969;3.0;2.960088;1.356468;3
18.721041;1.775626;80.113493;2.756405;2.079131;2.931527;5
27.562425;1.908608;128.828122;3.0;1.813082;1.94984;3
31.662814;1.848965;98.912261;2.623079;2.535127;1.030752;6
22.209706;1.593847;44.050251;2.99321;2.702783;1.967234;0
25.940153;1.596813;102.320437;3.0;1.000536;0.005939;4
23.71259;1.588597;62.339003;2.656588;2.061062;1.912981;5
21.0;1.75;78.0;3.0;2.0;0.0;5
24.0;1.7;75.0;3.0;2.0;1.0;5
26.0;1.641601;111.830924;3.0;2.552388;0.0;4
23.0;1.72;70.0;3.0;2.0;3.0;1
19.478533;1.804099;85.196279;3.30846;2.078011;1.779646;5
20.0;1.67;60.0;3.0;2.0;3.0;1
37.441044;1.524293;76.202761;2.994046;1.603549;1.335857;2
22.518787;1.634342;82.414477;1.320768;2.135552;0.248034;2
22.679454;1.62826;82.967937;1.0;2.2695;0.946461;2
39.569004;1.785286;100.431625;1.792695;2.691322;2.545707;2
19.054938;1.585886;42.541794;3.0;1.0;1.461005;0
20.986834;1.677178;80.379575;2.961706;2.0;1.661556;6
25.035915;1.763101;88.532032;1.081805;2.0;0.0;6
16.172992;1.603842;65.0;1.0;2.0;0.694281;5
25.920738;1.823755;105.800158;3.0;2.151496;1.166064;2
41.0;1.8;99.0;3.0;2.0;2.0;2
23.0;1.74;105.0;3.0;2.0;1.0;2
22.0;1.75;70.0;3.0;3.0;1.0;1
21.688557;1.807029;105.696358;3.0;2.885852;0.903369;2
18.0;1.67;91.0;3.0;1.0;0.0;2
22.851834;1.854592;63.611109;3.691226;2.650989;1.228136;0
31.793937;1.65015;73.810728;2.849848;1.028538;0.675983;5
18.0;1.797523;108.316462;1.941307;2.708168;1.0;2
21.798856;1.672007;49.980968;3.0;2.975887;0.945093;0
20.0;1.81;79.0;1.0;2.0;0.0;1
21.0;1.8;75.0;3.0;1.0;2.0;1
23.384374;1.725587;82.480214;2.853676;1.526313;1.0;6
22.719385;1.746645;96.875502;3.0;2.714091;2.64102;2
23.141402;1.849307;121.658729;2.510135;1.693362;0.769709;3
16.913841;1.634832;85.803809;3.0;1.229171;2.392047;2
37.0;1.5;75.0;3.0;1.0;0.0;2
25.919241;1.611462;102.093223;3.0;1.023328;0.05093;4
20.074449;1.810427;152.217135;3.0;2.299156;1.699056;4
19.895877;1.80733;85.073801;3.0;2.734782;2.207881;5
18.04892;1.721384;99.430612;3.0;2.0;1.579431;2
29.0;1.682916;89.991671;3.0;2.11267;0.388269;2
25.921678;1.611452;102.363149;3.0;1.031701;0.03465;4
21.001969;1.736215;132.145549;3.0;1.657541;1.672639;4
17.0;1.6;59.0;3.0;2.0;1.0;1
18.0;1.67;66.0;3.0;2.0;0.0;1
25.954511;1.623514;109.980145;3.0;2.217348;0.001015;4
30.79626;1.789421;109.599453;2.282392;1.179942;1.771754;2
19.993565;1.792833;152.43563;3.0;2.365188;1.256115;4
23.0;1.87;95.0;3.0;2.0;0.0;6
22.975526;1.701986;95.0;3.0;2.02127;1.814869;2
24.05331;1.872561;121.471077;2.683061;2.640483;1.280191;3
21.008051;1.65;88.126544;1.00061;3.0;1.361533;2
23.47007;1.842906;121.142535;2.701689;2.738485;0.992253;3
26.0;1.622701;109.982692;3.0;2.688229;0.0;4
30.870724;1.670774;101.626189;3.990925;1.0;1.99975;3
17.0;1.75;57.0;3.0;2.0;0.0;1
17.082867;1.640824;43.365005;3.0;2.911187;2.595128;0
31.62638;1.666023;72.906186;3.0;1.0;0.0;5
19.149706;1.699818;78.0;2.491315;2.450069;0.0;6
26.0;1.642572;111.868169;3.0;2.623489;0.0;4
25.95774;1.62414;102.233445;3.0;1.067716;0.030541;4
21.0;1.693628;75.0;3.0;1.833055;1.0;5
40.702771;1.548403;80.0;3.0;1.326165;0.0;2
33.049121;1.708742;83.001642;1.171027;2.405172;2.300282;6
17.0;1.848294;59.409018;3.0;2.0;2.784471;0
29.509151;1.770663;112.471118;3.0;2.065817;0.0;3
38.748307;1.782067;103.586342;1.92822;2.642273;2.999918;2
26.650419;1.791047;83.26312;3.999591;2.495944;0.00342;5
19.0;1.75;58.0;3.0;2.0;2.0;1
20.803186;1.882533;117.468516;2.18162;2.325091;0.891444;2
19.434709;1.525691;42.0;1.0;1.764055;0.0;0
18.900253;1.750359;79.828725;2.228113;2.045004;1.293665;5
23.319635;1.84629;121.248035;2.695396;2.628816;0.975384;3
25.550506;1.77274;114.254278;3.0;2.128176;1.306476;3
24.657598;1.7088;83.520113;2.714115;2.279214;0.970661;6
22.675679;1.823765;96.945262;2.601675;2.469469;1.736538;6
20.0;1.58;53.5;1.0;2.0;1.0;1
21.420537;1.712473;75.0;3.0;1.362642;0.921268;5
18.424941;1.753389;54.121925;3.16645;2.278578;1.838881;0
21.708354;1.704167;50.165754;3.21043;2.765876;0.611037;0
38.692265;1.548178;62.341438;2.965494;2.868132;0.0;5
38.0;1.75;75.0;3.0;1.0;2.0;1
22.94313;1.819614;93.086419;1.240046;2.0;0.0;6
19.21638;1.812472;86.748295;3.0;2.168651;0.977998;5
37.275298;1.746055;83.282232;1.058123;2.265727;0.885633;6
21.412434;1.675562;121.639178;3.0;1.484938;0.74225;4
21.0;1.62;70.0;1.0;3.0;1.0;5
26.957645;1.780731;112.957922;3.0;2.092509;0.0;3
22.0;1.68;55.0;3.0;2.0;0.0;1
18.469086;1.741925;133.017105;3.0;2.474518;1.560261;4
22.828435;1.710415;75.142858;3.0;2.526193;0.925118;5
19.749627;1.680764;79.621463;3.0;2.0;1.194519;6
23.779235;1.553127;78.0;1.0;2.0;0.827502;2
26.0;1.622771;109.959714;3.0;2.679137;0.0;4
23.0;1.70074;81.32297;2.720642;1.5197;0.279375;6
26.0;1.9;80.0;3.0;1.0;1.0;1
18.372563;1.589829;40.202773;1.075553;1.0;0.127425;0
18.0;1.55;56.0;3.0;1.0;0.0;1
21.28253;1.761773;133.903469;3.0;2.893062;1.408177;4
16.198153;1.691007;52.629374;2.000986;2.673835;0.99295;0
17.0;1.75;70.0;3.0;1.0;3.0;1
21.344018;1.746516;144.302261;3.0;2.36651;1.247505;4
39.12631;1.562889;76.65949;3.0;1.440526;0.0;2
22.0;1.6;82.0;1.0;2.0;0.0;2
25.12791;1.668537;112.555456;3.0;2.868679;0.115369;4
18.0;1.59;40.0;1.0;1.0;0.0;0
21.0;1.55;50.0;3.0;2.0;0.0;1
18.0;1.74;64.0;3.0;2.0;0.0;1
37.056193;1.75015;118.206565;3.0;2.077704;0.598655;3
26.0;1.610225;104.936381;3.0;1.322004;0.0;4
25.696736;1.814696;107.55963;3.0;2.869439;0.181753;2
21.0;1.753578;77.97917;2.39007;1.648404;0.874643;5
22.804818;1.613119;82.636162;1.0;2.977516;0.742113;2
18.216032;1.755507;52.0;3.0;2.0;0.658894;0
20.400053;1.529724;40.343463;2.884479;1.439962;0.144627;0
22.0;1.67;50.0;3.0;3.0;2.0;0
21.052016;1.69382;99.530971;1.672751;2.0;0.0;2
26.0;1.600762;105.448264;3.0;1.031354;0.0;4
17.971786;1.754441;85.002884;3.0;2.845134;1.0;6
22.538932;1.603963;82.012637;1.014916;2.042078;1.846666;2
19.885655;1.763343;133.952675;3.0;2.835622;1.419473;4
30.605225;1.75;120.0;3.0;2.174248;1.079524;3
35.125401;1.529834;62.903938;2.105616;1.456581;0.0;5
18.0;1.806827;108.829395;1.24884;2.416213;1.0;2
16.950499;1.603501;65.0;1.0;2.0;0.736032;5
37.205173;1.667469;80.993373;2.77684;1.651548;0.0;6
22.0;1.691303;80.539;2.038373;2.0;2.70825;6
21.838323;1.758959;137.79299;3.0;2.640539;1.879818;4
18.0;1.75;85.0;3.0;3.0;1.0;6
17.0;1.58;50.0;4.0;2.0;1.0;1
25.380557;1.630379;46.062954;3.03779;2.212296;1.616882;0
20.820455;1.547066;67.473282;3.0;1.163111;1.926381;6
47.7061;1.743935;84.729197;3.0;1.146595;0.31381;6
22.0;1.65;80.0;3.0;2.0;3.0;6
19.623574;1.818226;85.833029;3.714833;2.430918;2.545931;5
23.0;1.681314;80.037202;2.9796;1.964435;0.189957;6
33.070142;1.709428;83.014033;1.044628;2.01051;2.805801;6
30.108216;1.841908;124.070717;3.0;2.66029;0.994422;3
18.603496;1.681719;90.671871;3.0;1.383831;0.130417;2
21.856301;1.87199;115.627554;2.358455;2.515765;0.98232;2
24.186273;1.794827;120.919703;2.749334;2.364849;1.141708;3
20.796266;1.796538;152.473675;3.0;2.322003;0.886602;4
22.829681;1.616085;82.582954;1.416309;2.379275;0.256323;2
19.684891;1.700627;78.048207;2.753418;2.192063;1.474937;6
21.125836;1.638085;70.0;1.0;2.115967;0.770536;5
26.0;1.583889;110.545378;3.0;2.578292;0.0;4
19.084967;1.768435;49.597765;3.725797;1.191401;2.0;0
23.0;1.82;107.0;3.0;3.0;0.0;2
19.0;1.51;45.0;4.0;1.0;3.0;1
20.027764;1.611434;103.175516;1.109956;1.430444;0.0;3
22.735328;1.723921;94.743892;3.0;2.183149;1.932386;2
31.255587;1.69308;71.927379;3.0;1.771781;0.759422;5
23.0;1.710182;50.287967;3.0;2.099863;1.63581;0
20.0;1.6;50.0;4.0;2.0;3.0;1
42.586285;1.571417;81.918809;1.326982;1.872673;1.048507;2
23.0;1.65;90.0;3.0;3.0;0.0;2
33.0;1.72;83.0;1.0;2.0;3.0;6
27.0;1.880992;99.623778;1.0;1.05668;1.516147;6
24.0;1.77;76.0;3.0;3.0;1.0;1
18.53084;1.573816;39.850137;1.717608;1.179942;0.684739;0
26.0;1.63302;111.863186;3.0;2.584305;0.0;4
17.25813;1.600184;65.0;2.298612;2.0;0.547515;5
24.291205;1.71146;113.372851;3.0;2.796894;0.382189;4
18.826782;1.746416;133.747012;3.0;2.858389;1.444382;4
25.0;1.89;75.0;3.0;2.0;3.0;1
29.0;1.69;90.0;3.0;3.0;1.0;2
30.916426;1.781139;120.794535;3.0;2.357373;0.425621;3
21.832995;1.580964;65.363941;3.0;1.077917;0.523847;5
25.934757;1.579893;102.134646;3.0;1.005864;0.02006;4
21.709159;1.658393;80.0;3.0;2.0;2.939733;6
23.0;1.75;120.0;3.0;2.0;2.0;3
21.0;1.62;70.0;1.0;3.0;1.0;5
19.724106;1.734832;50.0;4.0;1.0;1.303976;0
26.0;1.64599;111.922491;3.0;2.78678;0.0;4
20.0;1.83;85.0;3.0;3.0;3.0;5
21.704699;1.787614;137.858254;3.0;2.531456;1.980738;4
19.0;1.71;71.0;3.0;2.0;1.0;1
19.054008;1.556611;39.695295;2.217651;2.013605;2.075293;0
19.0;1.67;64.0;3.0;2.0;2.0;1
21.0285;1.742364;78.664618;1.101404;1.579207;1.153775;5
18.024744;1.617192;83.121811;3.0;1.022705;1.02569;2
21.0;1.5;42.3;1.0;2.0;3.0;1
17.065445;1.647811;49.603807;3.566082;1.438398;2.0;0
19.528936;1.817917;142.559161;3.0;2.562002;1.976427;4
26.0;1.65;60.0;4.0;2.0;2.0;1
20.871153;1.690614;129.769141;3.0;1.154698;1.71836;4
31.426573;1.848683;99.0;2.59257;2.549617;1.427233;6
33.700749;1.642971;74.803157;1.146052;1.074048;0.679935;5
17.08525;1.535618;57.259124;2.339614;1.711074;0.095517;5
27.899784;1.7;74.244004;3.0;2.0;1.722053;5
25.653233;1.65757;109.931233;3.0;1.610472;0.029728;4
20.0;1.76;55.0;4.0;3.0;2.0;0
20.0;1.6;65.0;3.0;2.0;0.0;5
18.0;1.811189;108.800964;1.250548;2.121176;1.0;2
19.0;1.8;87.0;4.0;2.0;2.0;5
30.71516;1.650189;101.141277;2.269799;1.0;1.889937;3
19.0;1.85;65.0;3.0;3.0;2.0;1
28.986237;1.758618;113.501549;3.0;2.164784;0.0;3
18.88485;1.699667;79.67793;2.157164;1.087166;0.110174;6
21.0;1.63;60.0;3.0;2.0;2.0;1
20.924956;1.752531;133.618706;3.0;2.887659;1.480919;4
22.89974;1.661715;82.595793;1.355354;2.765593;0.128342;2
21.837996;1.588046;44.236067;1.69608;2.550307;1.098862;0
25.994746;1.811602;106.042142;3.0;2.858171;1.813318;2
23.327836;1.754439;119.441207;3.0;2.0;1.917383;3
32.895637;1.783901;103.771371;1.734762;2.600238;2.113992;2
24.679807;1.7;84.687554;3.0;2.020424;0.0;6
26.0;1.644141;111.942544;3.0;2.763005;0.0;4
22.99368;1.741377;54.877111;3.0;2.009796;2.0;0
30.958051;1.906821;128.856677;3.0;1.619305;1.847802;3
21.0;1.53;65.0;3.0;1.0;0.0;6
26.0;1.643421;111.939983;3.0;2.722276;0.0;4
19.0;1.8;60.0;1.0;1.0;0.0;1
18.0;1.86;110.0;1.0;2.0;1.0;2
25.951737;1.629442;104.835346;3.0;2.225139;0.035928;4
24.0;1.6;45.0;3.0;2.0;1.0;0
23.0;1.6;78.0;1.0;2.0;1.0;2
40.50021;1.748103;108.308112;3.734323;1.0;1.628637;3
18.0;1.93;86.0;4.0;2.0;2.0;1
22.936098;1.702825;93.638318;3.0;1.746197;0.455216;2
33.0;1.83;113.0;1.0;2.0;1.0;2
26.0;1.632193;111.886611;3.0;2.617988;0.0;4
20.0;1.831357;89.652557;3.292386;3.0;2.0;5
18.0;1.56;55.0;3.0;1.0;0.0;1
25.96773;1.603404;105.031908;3.0;1.919473;0.027101;4
31.540751;1.828092;91.495718;2.698883;2.035104;0.598438;6
18.0;1.7;78.0;3.0;2.0;0.0;6
40.564513;1.748015;109.758736;3.220181;1.006643;1.15804;3
22.154854;1.481682;61.373868;2.983297;1.453626;0.32896;6
29.0;1.77;83.0;4.0;3.0;0.0;5
33.722449;1.712905;103.276087;2.040582;1.0;1.67036;3
24.417552;1.774775;117.398976;2.993634;2.028368;0.863158;3
21.618246;1.679306;75.0;3.0;1.957871;0.994592;5
23.572648;1.698346;75.0;3.0;2.0;0.345684;5
25.748627;1.66877;104.774144;3.0;1.526416;0.180158;4
22.429812;1.64037;70.0;1.0;2.069184;0.729898;5
23.172982;1.858624;88.675503;2.77684;1.278231;0.55713;5
30.553097;1.780448;88.431954;1.178708;1.791286;0.893362;6
30.722801;1.779325;120.751656;3.0;2.229145;0.350717;3
23.360307;1.610647;100.642257;1.154318;1.238057;1.1293;3
